 x    REF  
  -2.0000000000000000        0.0000000000000000     
  -1.9997499843740234        0.0000000000000000     
  -1.9994999687480468        0.0000000000000000     
  -1.9992499531220702        0.0000000000000000     
  -1.9989999374960936        0.0000000000000000     
  -1.9987499218701168        0.0000000000000000     
  -1.9984999062441402        0.0000000000000000     
  -1.9982498906181636        0.0000000000000000     
  -1.9979998749921870        0.0000000000000000     
  -1.9977498593662104        0.0000000000000000     
  -1.9974998437402338        0.0000000000000000     
  -1.9972498281142572        0.0000000000000000     
  -1.9969998124882806        0.0000000000000000     
  -1.9967497968623038        0.0000000000000000     
  -1.9964997812363272        0.0000000000000000     
  -1.9962497656103506        0.0000000000000000     
  -1.9959997499843740        0.0000000000000000     
  -1.9957497343583974        0.0000000000000000     
  -1.9954997187324208        0.0000000000000000     
  -1.9952497031064442        0.0000000000000000     
  -1.9949996874804676        0.0000000000000000     
  -1.9947496718544908        0.0000000000000000     
  -1.9944996562285142        0.0000000000000000     
  -1.9942496406025376        0.0000000000000000     
  -1.9939996249765610        0.0000000000000000     
  -1.9937496093505844        0.0000000000000000     
  -1.9934995937246078        0.0000000000000000     
  -1.9932495780986312        0.0000000000000000     
  -1.9929995624726546        0.0000000000000000     
  -1.9927495468466778        0.0000000000000000     
  -1.9924995312207012        0.0000000000000000     
  -1.9922495155947246        0.0000000000000000     
  -1.9919994999687480        0.0000000000000000     
  -1.9917494843427714        0.0000000000000000     
  -1.9914994687167948        0.0000000000000000     
  -1.9912494530908182        0.0000000000000000     
  -1.9909994374648416        0.0000000000000000     
  -1.9907494218388648        0.0000000000000000     
  -1.9904994062128882        0.0000000000000000     
  -1.9902493905869116        0.0000000000000000     
  -1.9899993749609350        0.0000000000000000     
  -1.9897493593349584        0.0000000000000000     
  -1.9894993437089818        0.0000000000000000     
  -1.9892493280830053        0.0000000000000000     
  -1.9889993124570287        0.0000000000000000     
  -1.9887492968310518        0.0000000000000000     
  -1.9884992812050752        0.0000000000000000     
  -1.9882492655790986        0.0000000000000000     
  -1.9879992499531220        0.0000000000000000     
  -1.9877492343271455        0.0000000000000000     
  -1.9874992187011689        0.0000000000000000     
  -1.9872492030751923        0.0000000000000000     
  -1.9869991874492157        0.0000000000000000     
  -1.9867491718232388        0.0000000000000000     
  -1.9864991561972623        0.0000000000000000     
  -1.9862491405712857        0.0000000000000000     
  -1.9859991249453091        0.0000000000000000     
  -1.9857491093193325        0.0000000000000000     
  -1.9854990936933559        0.0000000000000000     
  -1.9852490780673793        0.0000000000000000     
  -1.9849990624414027        0.0000000000000000     
  -1.9847490468154261        0.0000000000000000     
  -1.9844990311894493        0.0000000000000000     
  -1.9842490155634727        0.0000000000000000     
  -1.9839989999374961        0.0000000000000000     
  -1.9837489843115195        0.0000000000000000     
  -1.9834989686855429        0.0000000000000000     
  -1.9832489530595663        0.0000000000000000     
  -1.9829989374335897        0.0000000000000000     
  -1.9827489218076131        0.0000000000000000     
  -1.9824989061816363        0.0000000000000000     
  -1.9822488905556597        0.0000000000000000     
  -1.9819988749296831        0.0000000000000000     
  -1.9817488593037065        0.0000000000000000     
  -1.9814988436777299        0.0000000000000000     
  -1.9812488280517533        0.0000000000000000     
  -1.9809988124257767        0.0000000000000000     
  -1.9807487967998001        0.0000000000000000     
  -1.9804987811738233        0.0000000000000000     
  -1.9802487655478467        0.0000000000000000     
  -1.9799987499218701        0.0000000000000000     
  -1.9797487342958935        0.0000000000000000     
  -1.9794987186699169        0.0000000000000000     
  -1.9792487030439403        0.0000000000000000     
  -1.9789986874179637        0.0000000000000000     
  -1.9787486717919871        0.0000000000000000     
  -1.9784986561660103        0.0000000000000000     
  -1.9782486405400337        0.0000000000000000     
  -1.9779986249140571        0.0000000000000000     
  -1.9777486092880805        0.0000000000000000     
  -1.9774985936621039        0.0000000000000000     
  -1.9772485780361273        0.0000000000000000     
  -1.9769985624101507        0.0000000000000000     
  -1.9767485467841741        0.0000000000000000     
  -1.9764985311581973        0.0000000000000000     
  -1.9762485155322207        0.0000000000000000     
  -1.9759984999062441        0.0000000000000000     
  -1.9757484842802675        0.0000000000000000     
  -1.9754984686542909        0.0000000000000000     
  -1.9752484530283143        0.0000000000000000     
  -1.9749984374023377        0.0000000000000000     
  -1.9747484217763611        0.0000000000000000     
  -1.9744984061503843        0.0000000000000000     
  -1.9742483905244077        0.0000000000000000     
  -1.9739983748984311        0.0000000000000000     
  -1.9737483592724545        0.0000000000000000     
  -1.9734983436464779        0.0000000000000000     
  -1.9732483280205013        0.0000000000000000     
  -1.9729983123945247        0.0000000000000000     
  -1.9727482967685481        0.0000000000000000     
  -1.9724982811425713        0.0000000000000000     
  -1.9722482655165947        0.0000000000000000     
  -1.9719982498906181        0.0000000000000000     
  -1.9717482342646415        0.0000000000000000     
  -1.9714982186386649        0.0000000000000000     
  -1.9712482030126883        0.0000000000000000     
